Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Got this after delay, but facing multiple issues. received damaged product. needs serious improvement thoda disappointing.",Negative,Zomato,2023-07-03 09:22:14,user3212,Nagpur,0.61
"I ordered this last week, and it's totally worth the money. customer support was helpful. good job by the team kaafi acha hai.",Positive,Twitter,2025-04-15 20:42:43,user9547,Coimbatore,0.9
"After waiting for so long, and it didn't meet my expectations at all. payment was deducted but order not confirmed. needs serious improvement bilkul pasand aaya.",Negative,Google Reviews,2023-08-19 23:00:43,user4306,Ahmedabad,0.64
"Using this from past few days, and everything was smooth from start to end. navigation is simple and fast. totally satisfied ❤️ seriously yaar.",Positive,Google Reviews,2023-05-25 13:47:35,user9388,Coimbatore,0.87
"Tried this for the first time, and I had a great experience overall. product quality is really good. happy with the purchase 👍 kaafi acha hai.",Positive,Online Store,2023-05-26 18:04:05,user2985,Patna,0.85
"I ordered this recently, and honestly I'm very disappointed. customer support didn't respond properly. very bad experience overall seriously yaar.",Negative,Twitter,2023-01-30 22:33:54,user3631,Nagpur,0.52
"Got this after delay, but the experience was really bad. delivery got delayed without any update. completely disappointed 💔 thoda disappointing.",Negative,Zomato,2024-10-25 17:10:40,user2656,Pune,0.52
"I ordered this recently, but facing multiple issues. received damaged product. completely disappointed 💔 bakwas experience.",Negative,Flipkart,2023-11-13 03:40:21,user3346,Delhi,0.65
"Got this delivered yesterday, and honestly I'm really happy with it. product quality is really good. good job by the team.",Positive,Swiggy,2024-09-01 23:55:52,user1995,Hyderabad,0.85
"Recently purchased this, and honestly I'm really happy with it. UI design looks modern and attractive. will order again for sure bilkul pasand aaya.",Positive,Google Reviews,2025-12-12 02:35:24,user4212,Pune,0.8
"Recently purchased this, and everything was smooth from start to end. customer support was helpful. will definitely recommend this to others 😊 bakwas experience.",Positive,Flipkart,2023-04-08 04:11:34,user1421,Kolkata,0.88
"Bought this during sale, and it turned out better than expected. delivery was quick and packaging was neat. totally satisfied ❤️ bakwas experience.",Positive,Online Store,2023-08-13 23:15:59,user8019,Chennai,0.88
"Recently purchased this, and everything was smooth from start to end. product quality is really good. will definitely recommend this to others 😊 kaafi acha hai.",Positive,Zomato,2024-02-21 11:00:51,user5766,Lucknow,0.89
"Bought this during sale, and it's totally worth the money. product quality is really good. happy with the purchase 👍 bakwas experience.",Positive,Swiggy,2024-04-26 09:17:55,user8036,Patna,0.88
"Tried using it for few days, but facing multiple issues. product quality is very poor. very bad experience overall thoda disappointing.",Negative,Twitter,2025-04-03 04:44:05,user5625,Chennai,0.5
"Bought this during sale, and it's totally worth the money. loading speed is really good. totally satisfied ❤️ bakwas experience.",Positive,Google Reviews,2024-04-27 20:51:28,user1960,Delhi,0.81
"Recently purchased this, and it's totally worth the money. delivery was quick and packaging was neat. will definitely recommend this to others 😊 thoda disappointing.",Positive,Online Store,2025-06-04 10:27:13,user1071,Visakhapatnam,0.86
"Tried this for the first time, and everything was smooth from start to end. app interface is clean and smooth. will order again for sure.",Positive,Website Review,2025-10-29 04:19:57,user5213,Coimbatore,0.95
"I ordered this last week, and it turned out better than expected. everything worked perfectly. totally satisfied ❤️ bilkul pasand aaya.",Positive,Swiggy,2023-01-21 03:25:08,user8624,Patna,0.98
"Tried this for the first time, and I had a great experience overall. product quality is really good. happy with the purchase 👍 seriously yaar.",Positive,Online Store,2023-06-01 22:20:32,user8945,Coimbatore,0.81
"Received this product yesterday, and honestly I'm very disappointed. not able to complete payment. not going to buy again 😡 matlab expected better.",Negative,Google Reviews,2023-03-15 07:41:38,user8139,Patna,0.63
"Received this product yesterday, and honestly I'm very disappointed. delivery got delayed without any update. not going to buy again 😡 bakwas experience.",Negative,Swiggy,2024-10-13 19:26:19,user8808,Nagpur,0.74
"Bought this during sale, and it's totally worth the money. everything worked perfectly. good job by the team bilkul pasand aaya.",Positive,Swiggy,2023-03-22 11:22:37,user5078,Jaipur,0.96
"Tried using it for few days, and it didn't meet my expectations at all. customer support is not responding at all. needs serious improvement.",Negative,Website Review,2024-10-15 23:42:08,user5295,Delhi,0.68
"Recently purchased this, and I had a great experience overall. everything worked perfectly. happy with the purchase 👍 bakwas experience.",Positive,Zomato,2024-01-18 16:26:25,user9018,Kolkata,0.98
"Received this product yesterday, but facing multiple issues. received damaged product. waste of money matlab expected better.",Negative,Twitter,2023-11-30 05:19:25,user7549,Patna,0.54
"Recently purchased this, and it's totally worth the money. navigation is simple and fast. happy with the purchase 👍.",Positive,Google Reviews,2024-07-14 08:13:33,user1751,Visakhapatnam,0.91
"Bought this during sale, and everything was smooth from start to end. product quality is really good. happy with the purchase 👍 matlab expected better.",Positive,Amazon India,2025-07-14 11:30:03,user9077,Delhi,0.89
"Got this after delay, but the experience was really bad. delivery got delayed without any update. needs serious improvement kaafi acha hai.",Negative,Swiggy,2024-10-07 03:29:14,user4697,Patna,0.53
"Using this from past few days, and honestly I'm really happy with it. navigation is simple and fast. happy with the purchase 👍 bakwas experience.",Positive,Google Reviews,2024-11-27 21:48:17,user4682,Delhi,0.96
"Received this product yesterday, and it's not worth the price. customer support didn't respond properly. not going to buy again 😡 thoda disappointing.",Negative,Online Store,2024-02-23 20:31:28,user6320,Patna,0.61
"Bought this during sale, and I had a great experience overall. navigation is simple and fast. totally satisfied ❤️ matlab expected better.",Positive,Google Reviews,2025-03-30 16:12:44,user9984,Kolkata,0.87
"Bought this during sale, and everything was smooth from start to end. navigation is simple and fast. happy with the purchase 👍 thoda disappointing.",Positive,Website Review,2024-05-05 01:48:40,user6780,Pune,0.98
"Bought this during sale, and everything was smooth from start to end. delivery was quick and packaging was neat. totally satisfied ❤️ seriously yaar.",Positive,Amazon India,2024-10-20 19:51:38,user4642,Coimbatore,0.81
"Bought this during sale, and honestly I'm really happy with it. loading speed is really good. good job by the team matlab expected better.",Positive,Website Review,2024-07-06 09:17:58,user4642,Pune,0.95
"Tried this for the first time, and everything was smooth from start to end. app interface is clean and smooth. will definitely recommend this to others 😊 bakwas experience.",Positive,Google Reviews,2025-05-07 23:16:24,user2235,Bhopal,0.9
"Got this after delay, and it didn't meet my expectations at all. received damaged product. very bad experience overall matlab expected better.",Negative,Online Store,2025-02-12 08:49:12,user7416,Bhopal,0.65
"Got this after delay, and it's not worth the price. app keeps crashing frequently. needs serious improvement thoda disappointing.",Negative,Google Reviews,2024-12-05 00:14:17,user7675,Jaipur,0.74
"Got this after delay, and it's not worth the price. transaction failed but money was deducted. needs serious improvement matlab expected better.",Negative,Website Review,2024-11-17 12:18:00,user8525,Pune,0.52
"Tried using it for few days, and honestly I'm very disappointed. product quality is very poor. waste of money matlab expected better.",Negative,Flipkart,2023-07-19 02:58:35,user5974,Delhi,0.66
"After waiting for so long, but facing multiple issues. received damaged product. needs serious improvement kaafi acha hai.",Negative,Zomato,2025-04-11 17:16:58,user5264,Coimbatore,0.59
"Recently purchased this, and it turned out better than expected. delivery was quick and packaging was neat. will definitely recommend this to others 😊.",Positive,Flipkart,2024-09-22 13:09:35,user7169,Mumbai,0.96
"Recently purchased this, and it's totally worth the money. everything worked perfectly. will order again for sure bilkul pasand aaya.",Positive,Swiggy,2025-03-07 17:33:17,user9360,Nagpur,0.94
"Using this from past few days, and I had a great experience overall. product quality is really good. will order again for sure bilkul pasand aaya.",Positive,Online Store,2025-04-03 03:47:47,user9548,Lucknow,0.84
"Tried this for the first time, and it's totally worth the money. product quality is really good. totally satisfied ❤️.",Positive,Zomato,2023-10-02 10:19:59,user1922,Kolkata,0.83
"Bought this during sale, and honestly I'm really happy with it. delivery was quick and packaging was neat. will definitely recommend this to others 😊 matlab expected better.",Positive,Zomato,2023-10-07 07:08:47,user4400,Hyderabad,0.87
"Tried using it for few days, and honestly I'm very disappointed. product quality is very poor. very bad experience overall thoda disappointing.",Negative,Flipkart,2024-01-15 10:36:29,user6404,Pune,0.61
"Got this after delay, but facing multiple issues. delivery got delayed without any update. waste of money bilkul pasand aaya.",Negative,Online Store,2025-05-25 06:10:38,user6935,Bangalore,0.61
"Received this product yesterday, and honestly I'm very disappointed. delivery got delayed without any update. waste of money kaafi acha hai.",Negative,Amazon India,2023-12-19 04:06:31,user8688,Bhopal,0.57
