Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-06-06 08:54:30,user9715,Pune,0.91
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2024-03-14 08:03:11,user3965,Kolkata,0.98
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2024-03-18 00:10:19,user8810,Lucknow,0.83
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-05-15 14:17:55,user9744,Hyderabad,0.88
"I was just trying to use the app and email delayed on website, then page kept loading forever. fed up with this.",Negative,Zomato,2023-09-23 20:16:22,user7758,Pune,0.63
"I was just trying to use the app and payment not working after update, then page kept loading forever. really frustrated.",Negative,Amazon India,2024-07-22 10:12:28,user4007,Pune,0.55
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-04-28 21:58:03,user9641,Bangalore,0.95
"I tried order failed in app but no response from support, seriously irritated.",Negative,Twitter,2024-01-06 07:21:25,user1408,Hyderabad,0.58
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2023-06-08 23:56:09,user4365,Ahmedabad,0.82
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2024-11-21 23:44:03,user1791,Ahmedabad,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2025-05-11 07:51:20,user8092,Kolkata,0.82
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-11-12 02:20:50,user4501,Ahmedabad,0.81
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-06-20 09:41:24,user5862,Pune,0.86
"Not sure what's happening, account delayed while logging in and I couldn't proceed further. so annoying.",Negative,Zomato,2024-01-25 09:19:57,user2469,Mumbai,0.57
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2025-08-09 03:27:40,user5024,Bangalore,0.84
"Service was good and delivery was fast, happy with it 👍",Positive,Twitter,2024-08-13 22:23:35,user5289,Bangalore,0.8
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-04-06 03:34:59,user2436,Delhi,0.84
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2024-12-02 23:13:27,user5554,Lucknow,0.84
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-11-29 18:21:38,user9925,Pune,0.89
"This is the third time refund missing while placing order, still I couldn't proceed further. I don't understand why.",Negative,Flipkart,2025-08-28 13:06:43,user6627,Delhi,0.6
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-09-13 05:33:51,user6072,Hyderabad,0.82
"Not sure what's happening, payment not responding during delivery and it failed again. really frustrated.",Negative,Google Reviews,2023-09-09 09:03:03,user2160,Jaipur,0.7
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2023-11-26 07:42:03,user5223,Chennai,0.93
"This is the third time OTP not working after payment, still money already deducted. I don't understand why.",Negative,Amazon India,2023-11-28 23:57:03,user1738,Lucknow,0.73
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2024-11-06 23:40:33,user4807,Lucknow,0.81
"This is the third time payment not working after update, still app just froze. like seriously.",Negative,Flipkart,2024-07-11 00:55:49,user1491,Hyderabad,0.54
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2025-11-15 01:03:18,user8374,Ahmedabad,0.94
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2023-08-12 11:12:57,user7796,Kolkata,0.98
"Not sure what's happening, support showing error while logging in and it failed again. honestly upset.",Negative,Swiggy,2023-02-04 20:10:04,user1370,Pune,0.71
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2025-02-12 07:22:19,user4039,Hyderabad,0.97
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2023-01-25 19:28:17,user4695,Pune,0.81
"Not sure what's happening, transaction delayed while placing order and I couldn't proceed further. really frustrated.",Negative,Google Reviews,2025-08-14 14:19:28,user5250,Chennai,0.56
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-01-04 23:21:45,user6253,Jaipur,0.9
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-03-28 13:36:42,user5473,Bangalore,0.92
"I tried app not received during transaction but page kept loading forever, so annoying.",Negative,Google Reviews,2023-09-05 18:55:29,user9300,Ahmedabad,0.65
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2023-12-03 04:50:26,user3328,Ahmedabad,0.83
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2024-04-20 00:57:46,user4665,Kolkata,0.92
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2024-05-27 14:44:21,user8643,Hyderabad,0.94
Why is this happening? support not updating after payment and also money already deducted. very disappointed.,Negative,Flipkart,2023-10-16 03:30:21,user8275,Delhi,0.53
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2023-04-02 01:19:31,user9746,Chennai,0.95
"This is the third time transaction showing error in app, still no response from support. I don't understand why.",Negative,Amazon India,2023-01-22 13:23:38,user7425,Chennai,0.53
"I tried support not loading after update but money already deducted, seriously irritated.",Negative,Swiggy,2023-07-22 06:58:56,user5512,Chennai,0.69
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2023-08-12 19:41:24,user1628,Hyderabad,0.94
"I was just trying to use the app and checkout crashing while placing order, then it failed again. so annoying.",Negative,Flipkart,2025-10-09 06:08:45,user4526,Bangalore,0.52
"I was just trying to use the app and login not processing while logging in, then nothing is working properly. seriously irritated.",Negative,Website Review,2023-07-23 20:35:32,user3087,Bangalore,0.71
"This is the third time website delayed on website, still it failed again. I don't understand why.",Negative,Twitter,2023-12-24 21:50:19,user9032,Jaipur,0.54
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2025-05-18 09:28:55,user8177,Chennai,0.94
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2025-03-05 15:04:35,user8516,Hyderabad,0.95
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2025-09-17 20:54:38,user1174,Mumbai,0.91
"I was just trying to use the app and order not received during delivery, then no response from support. honestly upset.",Negative,Flipkart,2024-09-17 00:09:46,user5226,Jaipur,0.69
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-06-21 06:13:52,user7785,Lucknow,0.85
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2024-02-23 11:53:45,user4727,Jaipur,0.81
"I was just trying to use the app and login stuck during delivery, then money already deducted. fed up with this.",Negative,Website Review,2024-07-16 08:38:02,user8049,Lucknow,0.72
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2023-10-22 09:10:13,user4537,Pune,0.86
"Facing issue where website blocked during checkout, and now no response from support. very disappointed.",Negative,Amazon India,2025-10-12 07:26:54,user3429,Ahmedabad,0.57
"This is the third time order missing during transaction, still no response from support. I don't understand why.",Negative,Amazon India,2023-03-23 08:28:37,user1675,Ahmedabad,0.68
"Facing issue where transaction not updating in app, and now no response from support. so annoying.",Negative,Flipkart,2025-01-10 12:52:49,user7286,Delhi,0.51
"email not working while placing order happened and after that no response from support, really bad experience.",Negative,Zomato,2023-12-17 06:47:45,user4933,Ahmedabad,0.62
"checkout not updating during delivery happened and after that app just froze, really bad experience.",Negative,Amazon India,2024-04-23 16:59:50,user4010,Bangalore,0.59
"This is the third time support not loading while placing order, still money already deducted. expected better from this app.",Negative,Amazon India,2023-08-21 02:15:13,user9829,Lucknow,0.53
Why is this happening? app incorrect on website and also no response from support. seriously irritated.,Negative,Swiggy,2025-11-02 20:50:47,user1378,Kolkata,0.51
"I was just trying to use the app and delivery delayed after update, then it failed again. honestly upset.",Negative,Zomato,2023-02-05 00:53:46,user8072,Hyderabad,0.51
"Facing issue where order not responding after payement, and now nothing is working properly. not happy at all.",Negative,Twitter,2024-12-26 03:59:44,user6369,Kolkata,0.74
"website not processing in app happened and after that money already deducted, realy bad experience.",Negative,Twitter,2024-11-11 11:29:13,user7080,Mumbai,0.58
"This is the third time support missing after payement, still it failed again. expected better from this app.",Negative,Amazon India,2025-03-28 15:51:50,user7423,Lucknow,0.61
"Not sure what's happening, email not loading after update and money already deducted. realy frustrated.",Negative,Google Reviews,2025-06-24 05:48:52,user8153,Bangalore,0.54
"I tried transaction not responding on website but money already deducted, very disappointed.",Negative,Amazon India,2024-06-09 23:17:49,user3188,Lucknow,0.74
"This is the third time checkout crashing on website, still no response from support. again and again same issue.",Negative,Amazon India,2024-10-27 20:41:22,user3073,Lucknow,0.73
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2023-03-01 19:31:05,user4067,Chennai,0.8
"I tried app not responding after payement but no response from support, fed up with this.",Negative,Google Reviews,2024-06-13 07:53:23,user6083,Pune,0.7
"Facing issue where email crashing after payement, and now no response from support. seriously irritated.",Negative,Swiggy,2024-10-14 23:19:07,user8909,Hyderabad,0.68
"I was just trying to use the app and login not loading while placing order, then app just froze. so annoying.",Negative,Swiggy,2024-07-06 02:04:41,user9622,Delhi,0.72
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2024-03-30 20:10:49,user4717,Kolkata,0.9
Why is this happening? tracking not working during transaction and also nothing is working properly. not happy at all.,Negative,Twitter,2025-12-05 15:44:27,user5279,Kolkata,0.54
Why is this happening? login missing while logging in and also no response from support. so annoying.,Negative,Zomato,2025-03-25 14:16:33,user1765,Lucknow,0.6
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2023-09-28 04:46:50,user1218,Lucknow,0.96
Why is this happening? OTP not received while logging in and also nothing is working properly. fed up with this.,Negative,Twitter,2024-05-30 17:54:35,user6961,Hyderabad,0.67
"Facing issue where tracking crashing after update, and now nothing is working properly. seriously irritated.",Negative,Google Reviews,2023-04-12 19:01:27,user5943,Ahmedabad,0.58
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2024-08-25 19:27:26,user9353,Chennai,0.83
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2025-05-03 04:53:55,user3978,Jaipur,0.98
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2024-04-29 17:10:35,user3117,Ahmedabad,0.95
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2024-11-18 18:34:37,user3943,Pune,0.87
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-02-18 13:31:13,user6247,Mumbai,0.9
"Not sure what's happening, delivery stuck on website and app just froze. not happy at all.",Negative,Website Review,2025-06-26 09:02:02,user1668,Hyderabad,0.57
"I tried support not responding after update but it failed again, really frustrated.",Negative,Google Reviews,2025-12-23 09:42:05,user2636,Kolkata,0.59
